"decimalLongitude","decimalLatitude","rep3"
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-86.9198141632671,20.4906004155396,260
-89.43,21.22,256
-89.6198804788607,20.9705730028973,258
-87.58,20.36,257
-86.9098138108191,20.4406027121227,261
-88.5598541106693,20.6605893166717,258
-90.989905976282,18.1107025353927,262
-88.5598541106693,20.6605893166717,258
-87.6,20.86,252
-86.9098138108191,20.4406027121227,261
-89.6098802117399,20.9605734748835,258
-90.019890612015,21.1505640235599,258
-88.9198614721055,20.1206131474022,259
-88.5798546659567,20.6905879154888,258
-88.9198614721055,20.1206131474022,259
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-86.9298144265733,20.5005999406961,260
-87.93,18.04,266
-87.73,20.49,256
-87.58,20.36,257
-86.9098138108191,20.4406027121227,261
-86.7398115041911,21.2505664888725,255
-87.6,20.86,252
-89.6498749965894,18.5106866222918,251
-89.6098802117399,20.9605734748835,258
-88.2898424602972,18.5006901080224,260
-87.6,20.86,252
-88.5798546659567,20.6905879154888,258
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-86.9198141632671,20.4906004155396,260
-87.93,18.04,266
-86.9098138108191,20.4406027121227,261
-87.73,20.49,256
-87.58,20.36,257
-86.9098138108191,20.4406027121227,261
-88.5598541106693,20.6605893166717,258
-89.9598861464143,19.9806172478983,265
-89.6098802117399,20.9605734748835,258
-88.2898424602972,18.5006901080224,260
-88.9198614721055,20.1206131474022,259
-88.9198614721055,20.1206131474022,259
-87.6,20.86,252
-88.9198614721055,20.1206131474022,259
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-89.3698690201323,18.8006735432219,247
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-89.7298838806343,21.26055976688,255
-86.9098138108191,20.4406027121227,261
-87.73,20.49,256
-89.7698825435947,20.3606002803341,263
-88.1598460028641,21.3105609487592,254
-89.2598725063278,21.2605608158175,256
-90.7699038322627,19.3006468621766,258
-89.6098802117399,20.9605734748835,258
-87.9498408959077,21.3005618313611,253
-88.2898424602972,18.5006901080224,260
-88.9198614721055,20.1206131474022,259
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-89.31,21.33,256
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.249822094043,20.4806002115791,259
-86.9098138108191,20.4406027121227,261
-87.73,20.49,256
-89.64,21.15,256
-86.9098138108191,20.4406027121227,261
-88.1598460028641,21.3105609487592,254
-89.3098738926935,21.3305575838187,256
-86.8898133734933,20.4606018406744,261
-88.77,19.87,260
-89.6098802117399,20.9605734748835,258
-88.5798546659567,20.6905879154888,258
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.9998399383038,20.3806032272959,256
-88.5598541106693,20.6605893166717,258
-89.2598726319331,21.3105585855834,256
-86.9698153235236,20.470601226764,261
-88.1698411012586,19.1406601924976,259
-88.77,19.87,260
-87.81,20.74,253
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-89.6098802117399,20.9605734748835,258
-88.5798546659567,20.6905879154888,258
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.0198170664102,20.7105902312283,258
-86.94,20.4,261
-89.2798725884,21.100567926876,257
-89.2598726319331,21.3105585855834,256
-88.1698411012586,19.1406601924976,259
-87.81,20.74,253
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.87,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-86.8498123430224,20.4306032864685,261
-87.0198170664102,20.7105902312283,258
-86.94,20.4,261
-89.58,21.29,255
-89.4898777934653,21.1505652213501,256
-89.2798725884,21.100567926876,257
-86.9698153235236,20.470601226764,261
-89.6098802117399,20.9605734748835,258
-90.0298908798587,21.1605635532703,258
-89.9098881069565,21.2105615917069,256
-88.9198614721055,20.1206131474022,259
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.87,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-89.43,21.22,256
-87.88,18.07,266
-87.0198170664102,20.7105902312283,258
-86.94,20.4,261
-89.6298811796833,21.1505649077955,256
-88.1598460028641,21.3105609487592,254
-89.2598725063278,21.2605608158175,256
-88.77,19.87,260
-88.1598406964332,19.0706634951597,258
-88.5798546659567,20.6905879154888,258
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-86.9598151272451,20.490600336247,261
-90.7599036187897,19.3106464192983,258
-87.83,18.11,266
-89.64,21.15,256
-88.2598419323915,18.5806863801153,259
-89.3098738926935,21.3305575838187,256
-86.9698153235236,20.470601226764,261
-89.7098817089453,20.6005895036681,262
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-89.04,20.07,259
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-86.8698130250617,20.5205991495872,261
-88.5,18.01,251
-88.5798489376679,18.3106985090328,250
-89.49,21.15,256
-89.2598726319331,21.3105585855834,256
-86.9098136101861,20.3506068169522,261
-89.6598822122635,21.2705594783479,255
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-86.8498123430224,20.4306032864685,261
-86.999815822513,20.3706057251954,260
-90.989905976282,18.1107025353927,262
-89.4898777934653,21.1505652213501,256
-89.2798725884,21.100567926876,257
-86.9098136101861,20.3506068169522,261
-89.6098802117399,20.9605734748835,258
-90.019890612015,21.1505640235599,258
-89.6298810520585,21.100567146641,256
-88.9198614721055,20.1206131474022,259
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-86.9198141632671,20.4906004155396,260
-89.43,21.22,256
-89.7298838806343,21.26055976688,255
-89.6198804788607,20.9705730028973,258
-86.94,20.4,261
-87.58,20.36,257
-86.9098138108191,20.4406027121227,261
-88.5598541106693,20.6605893166717,258
-90.989905976282,18.1107025353927,262
-87.6,20.86,252
-89.9598861464143,19.9806172478983,265
-86.9098138108191,20.4406027121227,261
-89.6098802117399,20.9605734748835,258
-90.019890612015,21.1505640235599,258
-88.9198614721055,20.1206131474022,259
-88.5798546659567,20.6905879154888,258
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.87,252
-87.6,20.87,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-87.6,20.86,252
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-88.5798546659567,20.6905879154888,258
-87.93,18.04,266
-86.9098138108191,20.4406027121227,261
-87.58,20.36,257
-86.9098138108191,20.4406027121227,261
-86.9098138108191,20.4406027121227,261
-88.5598541106693,20.6605893166717,258
